110010000050.0;—5х10;ГОСТ 103-2006;0.393
110125000250.0;—25х125;ГОСТ 103-2006;24.531
110130000060.0;—6х130;ГОСТ 103-2006;6.123
110130000070.0;—7х130;ГОСТ 103-2006;7.144
110130000080.0;—8х130;ГОСТ 103-2006;8.164
110130000090.0;—9х130;ГОСТ 103-2006;9.185
110130000100.0;—10х130;ГОСТ 103-2006;10.205
110130000120.0;—12х130;ГОСТ 103-2006;12.246
110130000140.0;—14х130;ГОСТ 103-2006;14.287
110130000150.0;—15х130;ГОСТ 103-2006;15.308
110130000200.0;—20х130;ГОСТ 103-2006;20.41
110130000220.0;—22х130;ГОСТ 103-2006;22.451
110130000250.0;—25х130;ГОСТ 103-2006;25.513
110130000300.0;—30х130;ГОСТ 103-2006;30.615
110130000400.0;—40х130;ГОСТ 103-2006;40.82
110130000500.0;—50х130;ГОСТ 103-2006;51.025
110140000060.0;—6х140;ГОСТ 103-2006;6.594
110140000070.0;—7х140;ГОСТ 103-2006;7.693
110140000080.0;—8х140;ГОСТ 103-2006;8.792
110140000100.0;—10х140;ГОСТ 103-2006;10.99
110140000120.0;—12х140;ГОСТ 103-2006;13.188
110140000140.0;—14х140;ГОСТ 103-2006;15.386
110140000150.0;—15х140;ГОСТ 103-2006;16.485
110140000160.0;—16х140;ГОСТ 103-2006;17.584
110140000180.0;—18х140;ГОСТ 103-2006;19.782
110140000200.0;—20х140;ГОСТ 103-2006;21.98
110140000220.0;—22х140;ГОСТ 103-2006;24.178
110140000250.0;—25х140;ГОСТ 103-2006;27.475
110140000300.0;—30х140;ГОСТ 103-2006;32.97
110140000400.0;—40х140;ГОСТ 103-2006;43.96
110140000500.0;—50х140;ГОСТ 103-2006;54.95
110150000060.0;—6х150;ГОСТ 103-2006;7.065
110150000070.0;—7х150;ГОСТ 103-2006;8.243
110150000080.0;—8х150;ГОСТ 103-2006;9.42
110150000090.0;—9х150;ГОСТ 103-2006;10.598
110150000100.0;—10х150;ГОСТ 103-2006;11.775
110150000110.0;—11х150;ГОСТ 103-2006;12.953
110150000120.0;—12х150;ГОСТ 103-2006;14.13
110150000140.0;—14х150;ГОСТ 103-2006;16.485
110150000150.0;—15х150;ГОСТ 103-2006;17.663
110150000160.0;—16х150;ГОСТ 103-2006;18.84
110150000180.0;—18х150;ГОСТ 103-2006;21.195
110150000200.0;—20х150;ГОСТ 103-2006;23.55
110150000220.0;—22х150;ГОСТ 103-2006;25.905
110150000250.0;—25х150;ГОСТ 103-2006;29.438
110150000280.0;—28х150;ГОСТ 103-2006;32.97
110150000300.0;—30х150;ГОСТ 103-2006;35.325
110150000320.0;—32х150;ГОСТ 103-2006;37.68
110150000350.0;—35х150;ГОСТ 103-2006;41.213
110150000360.0;—36х150;ГОСТ 103-2006;42.39
110150000400.0;—40х150;ГОСТ 103-2006;47.1
110150000450.0;—45х150;ГОСТ 103-2006;52.988
110150000500.0;—50х150;ГОСТ 103-2006;58.875
110150000560.0;—56х150;ГОСТ 103-2006;65.94
110150000600.0;—60х150;ГОСТ 103-2006;70.65
110150000800.0;—80х150;ГОСТ 103-2006;94.2
110160000060.0;—6х160;ГОСТ 103-2006;7.536
110160000070.0;—7х160;ГОСТ 103-2006;8.792
110160000080.0;—8х160;ГОСТ 103-2006;10.048
110160000090.0;—9х160;ГОСТ 103-2006;11.304
110160000100.0;—10х160;ГОСТ 103-2006;12.56
110160000110.0;—11х160;ГОСТ 103-2006;13.816
110160000120.0;—12х160;ГОСТ 103-2006;15.072
110160000140.0;—14х160;ГОСТ 103-2006;17.584
110160000160.0;—16х160;ГОСТ 103-2006;20.096
110160000180.0;—18х160;ГОСТ 103-2006;22.608
110160000200.0;—20х160;ГОСТ 103-2006;25.12
110160000220.0;—22х160;ГОСТ 103-2006;27.632
110160000250.0;—25х160;ГОСТ 103-2006;31.4
110160000280.0;—28х160;ГОСТ 103-2006;35.168
110160000300.0;—30х160;ГОСТ 103-2006;37.68
110160000320.0;—32х160;ГОСТ 103-2006;40.192
110160000360.0;—36х160;ГОСТ 103-2006;45.216
110160000400.0;—40х160;ГОСТ 103-2006;50.24
110160000450.0;—45х160;ГОСТ 103-2006;56.52
110160000500.0;—50х160;ГОСТ 103-2006;62.8
110160000560.0;—56х160;ГОСТ 103-2006;70.336
110160000600.0;—60х160;ГОСТ 103-2006;75.36
110170000110.0;—11х170;ГОСТ 103-2006;14.68
110170000120.0;—12х170;ГОСТ 103-2006;16.014
110170000140.0;—14х170;ГОСТ 103-2006;18.683
110170000160.0;—16х170;ГОСТ 103-2006;21.352
110170000180.0;—18х170;ГОСТ 103-2006;24.021
110170000200.0;—20х170;ГОСТ 103-2006;26.69
110170000220.0;—22х170;ГОСТ 103-2006;29.359
110170000250.0;—25х170;ГОСТ 103-2006;33.363
110170000280.0;—28х170;ГОСТ 103-2006;37.366
110170000300.0;—30х170;ГОСТ 103-2006;40.035
110170000320.0;—32х170;ГОСТ 103-2006;42.704
110170000360.0;—36х170;ГОСТ 103-2006;48.042
110170000400.0;—40х170;ГОСТ 103-2006;53.38
110170000450.0;—45х170;ГОСТ 103-2006;60.053
110170000500.0;—50х170;ГОСТ 103-2006;66.725
110170000560.0;—56х170;ГОСТ 103-2006;74.732
110170000600.0;—60х170;ГОСТ 103-2006;80.07
110180000110.0;—11х180;ГОСТ 103-2006;15.543
110180000120.0;—12х180;ГОСТ 103-2006;16.956
110180000140.0;—14х180;ГОСТ 103-2006;19.782
110180000160.0;—16х180;ГОСТ 103-2006;22.608
110180000180.0;—18х180;ГОСТ 103-2006;25.434
110180000200.0;—20х180;ГОСТ 103-2006;28.26
110180000220.0;—22х180;ГОСТ 103-2006;31.086
110180000250.0;—25х180;ГОСТ 103-2006;35.325
110180000280.0;—28х180;ГОСТ 103-2006;39.564
110180000300.0;—30х180;ГОСТ 103-2006;42.39
110180000320.0;—32х180;ГОСТ 103-2006;45.216
110180000360.0;—36х180;ГОСТ 103-2006;50.868
110180000400.0;—40х180;ГОСТ 103-2006;56.52
110180000450.0;—45х180;ГОСТ 103-2006;63.585
110180000500.0;—50х180;ГОСТ 103-2006;70.65
110180000560.0;—56х180;ГОСТ 103-2006;79.128
110180000600.0;—60х180;ГОСТ 103-2006;84.78
110190000110.0;—11х190;ГОСТ 103-2006;16.407
110190000120.0;—12х190;ГОСТ 103-2006;17.898
110190000140.0;—14х190;ГОСТ 103-2006;20.881
110190000160.0;—16х190;ГОСТ 103-2006;23.864
110190000180.0;—18х190;ГОСТ 103-2006;26.847
110190000200.0;—20х190;ГОСТ 103-2006;29.83
110190000220.0;—22х190;ГОСТ 103-2006;32.813
110190000250.0;—25х190;ГОСТ 103-2006;37.288
110190000280.0;—28х190;ГОСТ 103-2006;41.762
110190000300.0;—30х190;ГОСТ 103-2006;44.745
110190000320.0;—32х190;ГОСТ 103-2006;47.728
110190000360.0;—36х190;ГОСТ 103-2006;53.694
110190000400.0;—40х190;ГОСТ 103-2006;59.66
110190000450.0;—45х190;ГОСТ 103-2006;67.118
110190000500.0;—50х190;ГОСТ 103-2006;74.575
110190000560.0;—56х190;ГОСТ 103-2006;83.524
110190000600.0;—60х190;ГОСТ 103-2006;89.49
110200000100.0;—10х200;ГОСТ 103-2006;15.7
110200000110.0;—11х200;ГОСТ 103-2006;17.27
110200000120.0;—12х200;ГОСТ 103-2006;18.84
110200000140.0;—14х200;ГОСТ 103-2006;21.98
110200000160.0;—16х200;ГОСТ 103-2006;25.12
110200000180.0;—18х200;ГОСТ 103-2006;28.26
110200000200.0;—20х200;ГОСТ 103-2006;31.4
110200000220.0;—22х200;ГОСТ 103-2006;34.54
110200000250.0;—25х200;ГОСТ 103-2006;39.25
110200000280.0;—28х200;ГОСТ 103-2006;43.96
110200000300.0;—30х200;ГОСТ 103-2006;47.1
110200000320.0;—32х200;ГОСТ 103-2006;50.24
110200000360.0;—36х200;ГОСТ 103-2006;56.52
110200000400.0;—40х200;ГОСТ 103-2006;62.8
110200000450.0;—45х200;ГОСТ 103-2006;70.65
110200000500.0;—50х200;ГОСТ 103-2006;78.5
110200000560.0;—56х200;ГОСТ 103-2006;87.92
110200000600.0;—60х200;ГОСТ 103-2006;94.2
310020020030.0;L20x3;ГОСТ 8509-93;0.89
310020020040.0;L20x4;ГОСТ 8509-93;1.15
310025025030.0;L25x3;ГОСТ 8509-93;1.12
310025025040.0;L25x4;ГОСТ 8509-93;1.46
310025025050.0;L25x5;ГОСТ 8509-93;1.78
310028028030.0;L28x3;ГОСТ 8509-93;1.27
310030030030.0;L30x3;ГОСТ 8509-93;1.36
310030030040.0;L30x4;ГОСТ 8509-93;1.78
310030030050.0;L30x5;ГОСТ 8509-93;2.18
310032032030.0;L32x3;ГОСТ 8509-93;1.46
310032032040.0;L32x4;ГОСТ 8509-93;1.91
310035035030.0;L35x3;ГОСТ 8509-93;1.6
310035035040.0;L35x4;ГОСТ 8509-93;2.1
310035035050.0;L35x5;ГОСТ 8509-93;2.58
310040040030.0;L40x3;ГОСТ 8509-93;1.85
310040040040.0;L40x4;ГОСТ 8509-93;2.42
310040040050.0;L40x5;ГОСТ 8509-93;2.98
310040040060.0;L40x6;ГОСТ 8509-93;3.52
310045045030.0;L45x3;ГОСТ 8509-93;2.08
310045045040.0;L45x4;ГОСТ 8509-93;2.73
310045045050.0;L45x5;ГОСТ 8509-93;3.37
310050050030.0;L50x3;ГОСТ 8509-93;2.32
310050050040.0;L50x4;ГОСТ 8509-93;3.05
310050050050.0;L50x5;ГОСТ 8509-93;3.77
310050050060.0;L50x6;ГОСТ 8509-93;4.47
310050050070.0;L50x7;ГОСТ 8509-93;5.15
310050050080.0;L50x8;ГОСТ 8509-93;5.82
310056056040.0;L56x4;ГОСТ 8509-93;3.44
310056056050.0;L56x5;ГОСТ 8509-93;4.25
310060060040.0;L60x4;ГОСТ 8509-93;3.71
310060060050.0;L60x5;ГОСТ 8509-93;4.58
310060060060.0;L60x6;ГОСТ 8509-93;5.43
310060060080.0;L60x8;ГОСТ 8509-93;7.1
310060060100.0;L60x10;ГОСТ 8509-93;8.7
310063063040.0;L63x4;ГОСТ 8509-93;3.9
310063063050.0;L63x5;ГОСТ 8509-93;4.81
310063063060.0;L63x6;ГОСТ 8509-93;5.72
310070070045.0;L70x4.5;ГОСТ 8509-93;4.87
310070070050.0;L70x5;ГОСТ 8509-93;5.38
310070070060.0;L70x6;ГОСТ 8509-93;6.39
310070070070.0;L70x7;ГОСТ 8509-93;7.39
310070070080.0;L70x8;ГОСТ 8509-93;8.37
310070070100.0;L70x10;ГОСТ 8509-93;10.29
310075075050.0;L75x5;ГОСТ 8509-93;5.8
310075075060.0;L75x6;ГОСТ 8509-93;6.89
310075075070.0;L75x7;ГОСТ 8509-93;7.96
310075075080.0;L75x8;ГОСТ 8509-93;9.02
310075075090.0;L75x9;ГОСТ 8509-93;10.1
310080080055.0;L80x5.5;ГОСТ 8509-93;6.78
310080080060.0;L80x6;ГОСТ 8509-93;7.36
310080080070.0;L80x7;ГОСТ 8509-93;8.51
310080080080.0;L80x8;ГОСТ 8509-93;9.65
310080080100.0;L80x10;ГОСТ 8509-93;11.88
310080080120.0;L80x12;ГОСТ 8509-93;14.05
310090090060.0;L90x6;ГОСТ 8509-93;8.33
310090090070.0;L90x7;ГОСТ 8509-93;9.64
310090090080.0;L90x8;ГОСТ 8509-93;10.9
310090090090.0;L90x9;ГОСТ 8509-93;12.2
310090090100.0;L90x10;ГОСТ 8509-93;13.5
310090090120.0;L90x12;ГОСТ 8509-93;16.0
310100100065.0;L100x6.5;ГОСТ 8509-93;10.1
310100100070.0;L100x7;ГОСТ 8509-93;10.8
310100100080.0;L100x8;ГОСТ 8509-93;12.2
310100100100.0;L100x10;ГОСТ 8509-93;15.1
310100100120.0;L100x12;ГОСТ 8509-93;17.9
310100100140.0;L100x14;ГОСТ 8509-93;20.6
310100100150.0;L100x15;ГОСТ 8509-93;22.0
310100100160.0;L100x16;ГОСТ 8509-93;23.3
310110110070.0;L110x7;ГОСТ 8509-93;11.9
310110110080.0;L110x8;ГОСТ 8509-93;13.5
310120120080.0;L120x8;ГОСТ 8509-93;14.8
310120120100.0;L120x10;ГОСТ 8509-93;18.2
310120120120.0;L120x12;ГОСТ 8509-93;21.7
310120120150.0;L120x15;ГОСТ 8509-93;26.7
310125125080.0;L125x8;ГОСТ 8509-93;15.5
310125125090.0;L125x9;ГОСТ 8509-93;17.3
310125125100.0;L125x10;ГОСТ 8509-93;19.1
310125125120.0;L125x12;ГОСТ 8509-93;22.7
310125125140.0;L125x14;ГОСТ 8509-93;26.2
310125125160.0;L125x16;ГОСТ 8509-93;29.6
310140140090.0;L140x9;ГОСТ 8509-93;19.4
310140140100.0;L140x10;ГОСТ 8509-93;21.5
310140140120.0;L140x12;ГОСТ 8509-93;25.5
310150150100.0;L150x10;ГОСТ 8509-93;23.0
310150150120.0;L150x12;ГОСТ 8509-93;27.4
310150150150.0;L150x15;ГОСТ 8509-93;33.8
310150150180.0;L150x18;ГОСТ 8509-93;40.1
310160160100.0;L160x10;ГОСТ 8509-93;24.7
310160160110.0;L160x11;ГОСТ 8509-93;27.0
310160160120.0;L160x12;ГОСТ 8509-93;29.4
310160160140.0;L160x14;ГОСТ 8509-93;34.0
310160160160.0;L160x16;ГОСТ 8509-93;38.5
310160160180.0;L160x18;ГОСТ 8509-93;43.0
310160160200.0;L160x20;ГОСТ 8509-93;47.7
310180180110.0;L180x11;ГОСТ 8509-93;30.5
310180180120.0;L180x12;ГОСТ 8509-93;33.1
310180180150.0;L180x15;ГОСТ 8509-93;41.0
310180180180.0;L180x18;ГОСТ 8509-93;48.7
310180180200.0;L180x20;ГОСТ 8509-93;53.7
310200200120.0;L200x12;ГОСТ 8509-93;37.0
310200200130.0;L200x13;ГОСТ 8509-93;39.9
310200200140.0;L200x14;ГОСТ 8509-93;42.8
310200200160.0;L200x16;ГОСТ 8509-93;48.7
310200200200.0;L200x20;ГОСТ 8509-93;60.1
310200200240.0;L200x24;ГОСТ 8509-93;71.3
310200200250.0;L200x25;ГОСТ 8509-93;74.0
310200200300.0;L200x30;ГОСТ 8509-93;87.6
310220220140.0;L220x14;ГОСТ 8509-93;47.4
310220220160.0;L220x16;ГОСТ 8509-93;53.8
310250250160.0;L250x16;ГОСТ 8509-93;61.5
310250250180.0;L250x18;ГОСТ 8509-93;68.9
310250250200.0;L250x20;ГОСТ 8509-93;76.1
310250250220.0;L250x22;ГОСТ 8509-93;83.3
310250250250.0;L250x25;ГОСТ 8509-93;94.0
310250250280.0;L250x28;ГОСТ 8509-93;104.5
310250250300.0;L250x30;ГОСТ 8509-93;111.4
310025016030.0;L25x16x3;ГОСТ 8510-86;0.91
310030020030.0;L30x20x3;ГОСТ 8510-86;1.12
310030020040.0;L30x20x4;ГОСТ 8510-86;1.46
310032020030.0;L32x20x3;ГОСТ 8510-86;1.17
310032020040.0;L32x20x4;ГОСТ 8510-86;1.52
310040025030.0;L40x25x3;ГОСТ 8510-86;1.48
310040025040.0;L40x25x4;ГОСТ 8510-86;1.94
310040025050.0;L40x25x5;ГОСТ 8510-86;2.37
310040030040.0;L40x30x4;ГОСТ 8510-86;2.26
310040030050.0;L40x30x5;ГОСТ 8510-86;2.46
310045028030.0;L45x28x3;ГОСТ 8510-86;1.68
310045028040.0;L45x28x4;ГОСТ 8510-86;2.2
310050032030.0;L50x32x3;ГОСТ 8510-86;1.9
310050032040.0;L50x32x4;ГОСТ 8510-86;2.4
310056036040.0;L56x36x4;ГОСТ 8510-86;2.81
310056036050.0;L56x36x5;ГОСТ 8510-86;3.46
310063040040.0;L63x40x4;ГОСТ 8510-86;3.17
310063040050.0;L63x40x5;ГОСТ 8510-86;3.91
310063040060.0;L63x40x6;ГОСТ 8510-86;4.63
310063040080.0;L63x40x8;ГОСТ 8510-86;6.03
310065050050.0;L65x50x5;ГОСТ 8510-86;4.36
310065050060.0;L65x50x6;ГОСТ 8510-86;5.18
310065050070.0;L65x50x7;ГОСТ 8510-86;5.98
310065050080.0;L65x50x8;ГОСТ 8510-86;6.77
310070045050.0;L70x45x5;ГОСТ 8510-86;4.39
310075050050.0;L75x50x5;ГОСТ 8510-86;4.79
310075050060.0;L75x50x6;ГОСТ 8510-86;5.69
310075050070.0;L75x50x7;ГОСТ 8510-86;6.57
310075050080.0;L75x50x8;ГОСТ 8510-86;7.43
310080050050.0;L80x50x5;ГОСТ 8510-86;4.49
310080050060.0;L80x50x6;ГОСТ 8510-86;5.92
310080060060.0;L80x60x6;ГОСТ 8510-86;6.39
310080060070.0;L80x60x7;ГОСТ 8510-86;7.39
310080060080.0;L80x60x8;ГОСТ 8510-86;8.37
310090056055.0;L90x56x5.5;ГОСТ 8510-86;6.17
310090056060.0;L90x56x6;ГОСТ 8510-86;6.7
310090056080.0;L90x56x8;ГОСТ 8510-86;8.77
310100063060.0;L100x63x6;ГОСТ 8510-86;7.53
310100063070.0;L100x63x7;ГОСТ 8510-86;8.7
310100063080.0;L100x63x8;ГОСТ 8510-86;9.87
310100063100.0;L100x63x10;ГОСТ 8510-86;12.14
310100065070.0;L100x65x7;ГОСТ 8510-86;8.81
310100065080.0;L100x65x8;ГОСТ 8510-86;9.99
310100065100.0;L100x65x10;ГОСТ 8510-86;12.3
310110070065.0;L110x70x6.5;ГОСТ 8510-86;8.98
310110070080.0;L110x70x8;ГОСТ 8510-86;10.93
310125080070.0;L125x80x7;ГОСТ 8510-86;11.04
310125080080.0;L125x80x8;ГОСТ 8510-86;12.58
310125080100.0;L125x80x10;ГОСТ 8510-86;15.47
310125080120.0;L125x80x12;ГОСТ 8510-86;18.34
310140090080.0;L140x90x8;ГОСТ 8510-86;14.13
310140090100.0;L140x90x10;ГОСТ 8510-86;17.46
310160100090.0;L160x100x9;ГОСТ 8510-86;17.96
310160100100.0;L160x100x10;ГОСТ 8510-86;19.85
310160100120.0;L160x100x12;ГОСТ 8510-86;23.58
310160100140.0;L160x100x14;ГОСТ 8510-86;27.26
310180110100.0;L180x110x10;ГОСТ 8510-86;22.2
310180110120.0;L180x110x12;ГОСТ 8510-86;26.4
310200125110.0;L200x125x11;ГОСТ 8510-86;27.37
310200125120.0;L200x125x12;ГОСТ 8510-86;29.74
310200125140.0;L200x125x14;ГОСТ 8510-86;34.43
310200125160.0;L200x125x16;ГОСТ 8510-86;39.07
100000000004.0;—0.4;ГОСТ 19903-2015;3.14
100000000005.0;—0.5;ГОСТ 19903-2015;3.925
100000000006.0;—0.6;ГОСТ 19903-2015;4.71
100000000007.0;—0.7;ГОСТ 19903-2015;5.495
100000000008.0;—0.8;ГОСТ 19903-2015;6.28
100000000009.0;—0.9;ГОСТ 19903-2015;7.065
100000000010.0;—1.0;ГОСТ 19903-2015;7.85
100000000012.0;—1.2;ГОСТ 19903-2015;9.42
100000000013.0;—1.3;ГОСТ 19903-2015;10.205
100000000014.0;—1.4;ГОСТ 19903-2015;10.99
100000000015.0;—1.5;ГОСТ 19903-2015;11.775
100000000016.0;—1.6;ГОСТ 19903-2015;12.56
100000000018.0;—1.8;ГОСТ 19903-2015;14.13
100000000020.0;—2.0;ГОСТ 19903-2015;15.7
100000000022.0;—2.2;ГОСТ 19903-2015;17.27
100000000025.0;—2.5;ГОСТ 19903-2015;19.625
100000000028.0;—2.8;ГОСТ 19903-2015;21.98
100000000030.0;—3.0;ГОСТ 19903-2015;23.55
100000000032.0;—3.2;ГОСТ 19903-2015;25.12
100000000035.0;—3.5;ГОСТ 19903-2015;27.475
100000000038.0;—3.8;ГОСТ 19903-2015;29.83
100000000039.0;—3.9;ГОСТ 19903-2015;30.615
100000000040.0;—4.0;ГОСТ 19903-2015;31.4
100000000045.0;—4.5;ГОСТ 19903-2015;35.325
100000000050.0;—5.0;ГОСТ 19903-2015;39.25
100000000055.0;—5.5;ГОСТ 19903-2015;43.175
100000000060.0;—6.0;ГОСТ 19903-2015;47.1
100000000065.0;—6.5;ГОСТ 19903-2015;51.025
100000000070.0;—7.0;ГОСТ 19903-2015;54.95
100000000075.0;—7.5;ГОСТ 19903-2015;58.875
100000000080.0;—8.0;ГОСТ 19903-2015;62.8
100000000085.0;—8.5;ГОСТ 19903-2015;66.725
100000000090.0;—9.0;ГОСТ 19903-2015;70.65
100000000095.0;—9.5;ГОСТ 19903-2015;74.575
100000000100.0;—10.0;ГОСТ 19903-2015;78.5
100000000105.0;—10.5;ГОСТ 19903-2015;82.425
100000000110.0;—11.0;ГОСТ 19903-2015;86.35
100000000115.0;—11.5;ГОСТ 19903-2015;90.275
100000000120.0;—12.0;ГОСТ 19903-2015;94.2
100000000125.0;—12.5;ГОСТ 19903-2015;98.125
100000000130.0;—13.0;ГОСТ 19903-2015;102.05
100000000135.0;—13.5;ГОСТ 19903-2015;105.975
100000000140.0;—14.0;ГОСТ 19903-2015;109.9
100000000145.0;—14.5;ГОСТ 19903-2015;113.825
100000000150.0;—15.0;ГОСТ 19903-2015;117.75
100000000155.0;—15.5;ГОСТ 19903-2015;121.675
100000000160.0;—16.0;ГОСТ 19903-2015;125.6
100000000165.0;—16.5;ГОСТ 19903-2015;129.525
100000000170.0;—17.0;ГОСТ 19903-2015;133.45
100000000175.0;—17.5;ГОСТ 19903-2015;137.375
100000000180.0;—18.0;ГОСТ 19903-2015;141.3
100000000185.0;—18.5;ГОСТ 19903-2015;145.225
100000000190.0;—19.0;ГОСТ 19903-2015;149.15
100000000195.0;—19.5;ГОСТ 19903-2015;153.075
100000000200.0;—20.0;ГОСТ 19903-2015;157.0
100000000205.0;—20.5;ГОСТ 19903-2015;160.925
100000000210.0;—21.0;ГОСТ 19903-2015;164.85
100000000215.0;—21.5;ГОСТ 19903-2015;168.775
100000000220.0;—22.0;ГОСТ 19903-2015;172.7
100000000225.0;—22.5;ГОСТ 19903-2015;176.625
100000000230.0;—23.0;ГОСТ 19903-2015;180.55
100000000235.0;—23.5;ГОСТ 19903-2015;184.475
100000000240.0;—24.0;ГОСТ 19903-2015;188.4
100000000245.0;—24.5;ГОСТ 19903-2015;192.325
100000000250.0;—25.0;ГОСТ 19903-2015;196.25
100000000255.0;—25.5;ГОСТ 19903-2015;200.175
100000000260.0;—26.0;ГОСТ 19903-2015;204.1
100000000270.0;—27.0;ГОСТ 19903-2015;211.95
100000000280.0;—28.0;ГОСТ 19903-2015;219.8
100000000290.0;—29.0;ГОСТ 19903-2015;227.65
100000000300.0;—30.0;ГОСТ 19903-2015;235.5
100000000310.0;—31.0;ГОСТ 19903-2015;243.35
100000000320.0;—32.0;ГОСТ 19903-2015;251.2
100000000340.0;—34.0;ГОСТ 19903-2015;266.9
100000000360.0;—36.0;ГОСТ 19903-2015;282.6
100000000380.0;—38.0;ГОСТ 19903-2015;298.3
100000000400.0;—40.0;ГОСТ 19903-2015;314.0
100000000420.0;—42.0;ГОСТ 19903-2015;329.7
100000000450.0;—45.0;ГОСТ 19903-2015;353.25
100000000480.0;—48.0;ГОСТ 19903-2015;376.8
100000000500.0;—50.0;ГОСТ 19903-2015;392.5
100000000520.0;—52.0;ГОСТ 19903-2015;408.2
100000000550.0;—55.0;ГОСТ 19903-2015;431.75
100000000580.0;—58.0;ГОСТ 19903-2015;455.3
100000000600.0;—60.0;ГОСТ 19903-2015;471.0
100000000620.0;—62.0;ГОСТ 19903-2015;486.7
100000000650.0;—65.0;ГОСТ 19903-2015;510.25
100000000680.0;—68.0;ГОСТ 19903-2015;533.8
100000000700.0;—70.0;ГОСТ 19903-2015;549.5
100000000720.0;—72.0;ГОСТ 19903-2015;565.2
100000000750.0;—75.0;ГОСТ 19903-2015;588.75
100000000780.0;—78.0;ГОСТ 19903-2015;612.3
100000000800.0;—80.0;ГОСТ 19903-2015;628.0
100000000820.0;—82.0;ГОСТ 19903-2015;643.7
100000000850.0;—85.0;ГОСТ 19903-2015;667.25
100000000870.0;—87.0;ГОСТ 19903-2015;682.95
100000000900.0;—90.0;ГОСТ 19903-2015;706.5
100000000920.0;—92.0;ГОСТ 19903-2015;722.2
100000000950.0;—95.0;ГОСТ 19903-2015;745.75
100000001000.0;—100.0;ГОСТ 19903-2015;785.0
100000001050.0;—105.0;ГОСТ 19903-2015;824.25
100000001100.0;—110.0;ГОСТ 19903-2015;863.5
100000001150.0;—115.0;ГОСТ 19903-2015;902.75
100000001200.0;—120.0;ГОСТ 19903-2015;942.0
100000001250.0;—125.0;ГОСТ 19903-2015;981.25
100000001300.0;—130.0;ГОСТ 19903-2015;1020.5
100000001350.0;—135.0;ГОСТ 19903-2015;1059.75
100000001400.0;—140.0;ГОСТ 19903-2015;1099.0
100000001450.0;—145.0;ГОСТ 19903-2015;1138.25
100000001500.0;—150.0;ГОСТ 19903-2015;1177.5
100000001550.0;—155.0;ГОСТ 19903-2015;1216.75
100000001600.0;—160.0;ГОСТ 19903-2015;1256.0
200000000040;Ø4;ГОСТ Р 52544-2006;0.099
200000000050;Ø5;ГОСТ Р 52544-2006;0.154
200000000060;Ø6;ГОСТ Р 52544-2006;0.222
200000000080;Ø8;ГОСТ Р 52544-2006;0.395
200000000100;Ø10;ГОСТ Р 52544-2006;0.616
200000000120;Ø12;ГОСТ Р 52544-2006;0.888
200000000140;Ø14;ГОСТ Р 52544-2006;1.208
200000000160;Ø16;ГОСТ Р 52544-2006;1.578
200000000180;Ø18;ГОСТ Р 52544-2006;1.998
200000000200;Ø20;ГОСТ Р 52544-2006;2.466
200000000220;Ø22;ГОСТ Р 52544-2006;2.984
200000000250;Ø25;ГОСТ Р 52544-2006;3.853
200000000280;Ø28;ГОСТ Р 52544-2006;4.834
200000000320;Ø32;ГОСТ Р 52544-2006;6.313
200000000360;Ø36;ГОСТ Р 52544-2006;7.99
200000000400;Ø40;ГОСТ Р 52544-2006;9.865
210000000030.0;Ø3.0;ГОСТ 6727-80;0.052
210000000040.0;Ø4.0;ГОСТ 6727-80;0.092
210000000050.0;Ø5.0;ГОСТ 6727-80;0.144
